time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2023-10-30T06:00:00Z,66.884,48.161,997.498,0.2,0.066,2796,30.276873,-97.83731,726
2023-10-24T12:00:00Z,73.922,79.528,986.708,4.8,7.4695,2796,30.276873,-97.83731,726
2023-09-17T06:00:00Z,67.711,77.794,990.271,6.3,10.081,2796,30.276873,-97.83731,726
2023-08-24T00:00:00Z,35.6,96.672,987.935,3.2,3.4525,2796,30.276873,-97.83731,726
2023-08-22T00:00:00Z,34.383,99.005,988.691,11.7,17.733,2796,30.276873,-97.83731,726
2023-10-09T00:00:00Z,34.3,75.539,989.756,2.4,3.4619999999999997,2796,30.276873,-97.83731,726
2023-09-16T00:00:00Z,54.106,86.789,988.215,1.3,1.3035,2796,30.276873,-97.83731,726
2023-09-16T18:00:00Z,51.289,89.261,989.347,1.7,1.834,2796,30.276873,-97.83731,726
2023-10-29T06:00:00Z,69.322,81.817,987.201,3.9,5.665,2796,30.276873,-97.83731,726
2023-08-30T18:00:00Z,20.15,107.428,983.499,8.0,10.874,2796,30.276873,-97.83731,726
2023-09-12T12:00:00Z,41.622,92.895,989.241,7.0,10.805,2796,30.276873,-97.83731,726
2023-09-11T12:00:00Z,48.05,91.116,990.993,13.1,21.2045,2796,30.276873,-97.83731,726
2023-10-26T00:00:00Z,66.322,83.439,986.505,7.6,12.1805,2796,30.276873,-97.83731,726
2023-10-26T18:00:00Z,68.245,83.261,986.408,2.6,3.5915,2796,30.276873,-97.83731,726
2023-09-03T00:00:00Z,34.233,96.4,987.265,8.9,13.3905,2796,30.276873,-97.83731,726
2023-10-14T00:00:00Z,28.339,83.406,988.277,0.6,0.1995,2796,30.276873,-97.83731,726
2023-09-08T06:00:00Z,47.183,90.3,986.044,3.4,4.4864999999999995,2796,30.276873,-97.83731,726
2023-10-27T00:00:00Z,73.145,81.35,987.999,6.3,9.913,2796,30.276873,-97.83731,726
2023-10-04T00:00:00Z,60.144,86.227,985.303,3.3,4.7219999999999995,2796,30.276873,-97.83731,726
2023-09-21T18:00:00Z,35.169,100.611,986.763,4.5,5.9425,2796,30.276873,-97.83731,726
2023-09-26T06:00:00Z,59.778,83.278,989.775,5.3,8.199,2796,30.276873,-97.83731,726
2023-08-27T12:00:00Z,33.295,103.594,985.553,8.4,11.8155,2796,30.276873,-97.83731,726
2023-09-20T12:00:00Z,49.25,90.211,985.84,9.1,14.879000000000001,2796,30.276873,-97.83731,726
2023-09-20T18:00:00Z,32.256,101.345,983.361,7.4,10.6625,2796,30.276873,-97.83731,726
2023-10-23T06:00:00Z,68.8,79.072,986.026,2.6,3.4995,2796,30.276873,-97.83731,726
2023-08-23T12:00:00Z,58.1,90.689,990.712,4.2,5.5969999999999995,2796,30.276873,-97.83731,726
2023-10-02T00:00:00Z,35.378,90.761,989.702,6.6,10.434999999999999,2796,30.276873,-97.83731,726
2023-10-15T12:00:00Z,34.094,73.333,997.663,0.6,0.1945,2796,30.276873,-97.83731,726
2023-09-24T00:00:00Z,42.811,95.5,983.159,3.8,4.920999999999999,2796,30.276873,-97.83731,726
2023-10-13T12:00:00Z,61.311,85.856,983.663,4.1,5.8865,2796,30.276873,-97.83731,726
