time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2022-09-07T00:00:00Z,46.805,90.933,990.114,1.9,1.8479999999999999,2796,30.276873,-97.83731,726
2022-09-12T00:00:00Z,42.183,88.183,991.986,7.7,12.417000000000002,2796,30.276873,-97.83731,726
2022-09-12T12:00:00Z,44.095,86.467,992.237,7.8,12.465499999999999,2796,30.276873,-97.83731,726
2022-09-22T06:00:00Z,56.35,81.189,989.24,10.1,16.7365,2796,30.276873,-97.83731,726
2022-10-25T00:00:00Z,61.916,76.328,981.895,5.8,8.974,2796,30.276873,-97.83731,726
2022-10-25T12:00:00Z,32.283,74.716,990.442,0.3,0.006500000000000001,2796,30.276873,-97.83731,726
2022-11-12T12:00:00Z,40.25,55.139,998.735,1.0,0.8534999999999999,2796,30.276873,-97.83731,726
2022-09-06T12:00:00Z,46.694,92.972,991.647,1.8,1.6025,2796,30.276873,-97.83731,726
2022-10-11T00:00:00Z,41.817,83.127,992.276,6.9,11.249500000000001,2796,30.276873,-97.83731,726
2022-09-18T00:00:00Z,51.694,89.683,987.535,5.7,8.254000000000001,2796,30.276873,-97.83731,726
2022-09-18T12:00:00Z,59.044,88.161,990.156,5.9,8.928,2796,30.276873,-97.83731,726
2022-11-03T06:00:00Z,72.072,76.111,991.177,15.2,25.151,2796,30.276873,-97.83731,726
2022-11-03T00:00:00Z,60.178,78.411,992.775,13.3,22.369,2796,30.276873,-97.83731,726
2022-09-21T06:00:00Z,60.973,83.739,989.207,3.4,4.9415,2796,30.276873,-97.83731,726
2022-11-14T12:00:00Z,59.495,55.603,987.819,6.0,9.9575,2796,30.276873,-97.83731,726
2022-09-14T18:00:00Z,31.961,95.417,988.036,11.7,18.3205,2796,30.276873,-97.83731,726
2022-11-04T06:00:00Z,69.333,78.661,985.167,5.0,7.6635,2796,30.276873,-97.83731,726
2022-11-04T00:00:00Z,62.716,80.272,986.91,3.3,4.9105,2796,30.276873,-97.83731,726
2022-09-15T00:00:00Z,38.478,86.35,989.127,9.1,14.9465,2796,30.276873,-97.83731,726
2022-10-02T12:00:00Z,36.633,79.794,994.543,5.4,8.541,2796,30.276873,-97.83731,726
2022-10-02T00:00:00Z,31.994,79.572,990.249,5.5,8.8045,2796,30.276873,-97.83731,726
2022-10-27T18:00:00Z,37.056,82.983,985.342,1.5,1.749,2796,30.276873,-97.83731,726
