time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2024-10-08T00:00:00Z,41.628,85.272,987.738,9.4,15.6035,2796,30.276873,-97.83731,726
2024-10-08T18:00:00Z,27.744,96.456,986.527,10.0,15.1705,2796,30.276873,-97.83731,726
2024-10-08T06:00:00Z,51.661,75.861,987.819,10.0,16.7445,2796,30.276873,-97.83731,726
2024-10-08T12:00:00Z,42.861,85.906,988.923,10.9,17.7295,2796,30.276873,-97.83731,726
2024-10-07T12:00:00Z,39.844,89.072,990.981,7.0,10.779,2796,30.276873,-97.83731,726
2024-10-05T18:00:00Z,33.728,97.417,988.157,5.4,7.9065,2796,30.276873,-97.83731,726
2024-10-05T12:00:00Z,41.5,89.778,991.377,7.5,11.7675,2796,30.276873,-97.83731,726
2024-10-05T00:00:00Z,31.55,89.917,990.496,5.8,8.957,2796,30.276873,-97.83731,726
2024-10-05T06:00:00Z,46.244,79.539,990.044,7.0,11.4475,2796,30.276873,-97.83731,726
2024-10-10T12:00:00Z,36.903,85.064,992.166,6.2,9.479500000000002,2796,30.276873,-97.83731,726
2024-10-10T06:00:00Z,50.616,71.017,989.848,6.4,10.373999999999999,2796,30.276873,-97.83731,726
2024-10-09T12:00:00Z,35.911,83.339,990.681,4.8,7.218999999999999,2796,30.276873,-97.83731,726
2024-10-09T00:00:00Z,35.539,85.839,987.876,8.1,13.0305,2796,30.276873,-97.83731,726
2024-10-06T12:00:00Z,46.689,89.183,990.99,5.5,8.2225,2796,30.276873,-97.83731,726
2024-10-06T06:00:00Z,58.239,78.589,989.046,4.6,7.12,2796,30.276873,-97.83731,726
2024-10-06T18:00:00Z,31.406,96.767,988.587,4.1,5.42,2796,30.276873,-97.83731,726
2024-10-04T00:00:00Z,38.1,88.355,986.793,6.9,11.0475,2796,30.276873,-97.83731,726
2024-10-04T18:00:00Z,23.778,96.022,989.339,4.8,6.7645,2796,30.276873,-97.83731,726
2024-10-04T12:00:00Z,39.656,86.822,990.899,7.7,12.287500000000001,2796,30.276873,-97.83731,726
2024-10-04T06:00:00Z,52.861,76.0,988.632,8.9,15.0145,2796,30.276873,-97.83731,726
2024-10-13T06:00:00Z,58.85,77.839,990.021,6.9,11.199000000000002,2796,30.276873,-97.83731,726
2024-10-13T18:00:00Z,16.911,105.722,989.265,7.6,10.1415,2796,30.276873,-97.83731,726
2024-10-13T00:00:00Z,33.728,87.178,990.227,8.4,13.3865,2796,30.276873,-97.83731,726
2024-10-13T12:00:00Z,41.45,90.956,991.671,7.6,11.4435,2796,30.276873,-97.83731,726
2024-10-11T00:00:00Z,32.456,87.967,991.534,8.4,13.532,2796,30.276873,-97.83731,726
2024-10-11T12:00:00Z,42.294,85.633,994.785,6.7,10.5465,2796,30.276873,-97.83731,726
2024-10-11T18:00:00Z,25.19,97.099,992.092,6.8,10.012,2796,30.276873,-97.83731,726
2024-10-16T12:00:00Z,34.55,70.639,998.963,8.2,13.801,2796,30.276873,-97.83731,726
2024-10-14T06:00:00Z,34.972,81.639,991.158,8.6,14.120000000000001,2796,30.276873,-97.83731,726
2024-10-14T12:00:00Z,30.989,89.255,993.625,7.5,11.603,2796,30.276873,-97.83731,726
2024-10-14T18:00:00Z,19.272,102.222,990.87,6.1,8.203,2796,30.276873,-97.83731,726
2024-10-14T00:00:00Z,26.241,91.323,990.307,8.0,12.204,2796,30.276873,-97.83731,726
2024-10-12T06:00:00Z,54.711,75.595,992.579,8.8,14.5365,2796,30.276873,-97.83731,726
2024-10-12T18:00:00Z,21.789,101.411,989.893,7.2,9.9895,2796,30.276873,-97.83731,726
2024-10-15T12:00:00Z,36.233,87.522,990.2,9.4,14.751,2796,30.276873,-97.83731,726
2024-10-15T00:00:00Z,33.178,85.416,991.049,7.2,11.354,2796,30.276873,-97.83731,726
2024-10-07T06:00:00Z,51.666,76.761,990.025,5.1,8.1885,2796,30.276873,-97.83731,726
2024-10-07T00:00:00Z,37.178,89.755,989.748,5.0,7.0465,2796,30.276873,-97.83731,726
2024-10-07T18:00:00Z,28.716,97.228,987.681,8.9,13.4255,2796,30.276873,-97.83731,726
2024-10-10T00:00:00Z,38.106,82.25,989.004,5.3,8.417,2796,30.276873,-97.83731,726
2024-10-10T18:00:00Z,23.161,100.028,989.949,11.0,15.487,2796,30.276873,-97.83731,726
2024-10-09T06:00:00Z,49.361,72.8,989.097,7.7,12.656,2796,30.276873,-97.83731,726
2024-10-09T18:00:00Z,22.244,96.528,988.277,4.2,5.5995,2796,30.276873,-97.83731,726
2024-10-06T00:00:00Z,44.033,88.711,988.507,4.8,7.2805,2796,30.276873,-97.83731,726
2024-10-11T06:00:00Z,48.239,76.683,992.725,7.2,11.969,2796,30.276873,-97.83731,726
2024-10-17T00:00:00Z,29.461,70.317,997.782,2.0,2.628,2796,30.276873,-97.83731,726
2024-10-17T06:00:00Z,37.217,63.578,997.058,1.7,2.067,2796,30.276873,-97.83731,726
2024-10-17T18:00:00Z,28.954,80.656,994.2,2.3,3.1625,2796,30.276873,-97.83731,726
2024-10-17T12:00:00Z,32.889,69.211,997.935,2.0,2.6165000000000003,2796,30.276873,-97.83731,726
2024-10-16T18:00:00Z,26.128,73.428,997.876,4.0,6.174,2796,30.276873,-97.83731,726
2024-10-16T06:00:00Z,40.661,77.606,992.813,8.7,14.283000000000001,2796,30.276873,-97.83731,726
