time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2024-08-15T12:00:00Z,51.272,95.372,988.845,3.5,4.275,2796,30.276873,-97.83731,726
2024-08-15T00:00:00Z,50.633,93.55,987.435,1.9,1.621,2796,30.276873,-97.83731,726
2024-08-15T06:00:00Z,64.544,87.228,987.898,2.5,3.238,2796,30.276873,-97.83731,726
2024-08-13T00:00:00Z,48.694,95.0,987.917,4.9,6.6530000000000005,2796,30.276873,-97.83731,726
2024-08-13T12:00:00Z,55.389,92.839,990.754,7.3,11.0805,2796,30.276873,-97.83731,726
2024-08-13T06:00:00Z,64.589,87.222,989.004,11.4,18.5395,2796,30.276873,-97.83731,726
2024-08-20T12:00:00Z,35.05,102.233,989.796,5.0,6.59,2796,30.276873,-97.83731,726
2024-08-12T06:00:00Z,62.239,86.083,988.857,8.5,13.867,2796,30.276873,-97.83731,726
2024-08-11T18:00:00Z,37.161,101.661,988.494,12.5,18.514499999999998,2796,30.276873,-97.83731,726
2024-08-11T06:00:00Z,63.061,87.661,991.439,13.1,21.9565,2796,30.276873,-97.83731,726
2024-08-11T00:00:00Z,49.478,93.978,990.729,13.2,20.9665,2796,30.276873,-97.83731,726
2024-08-14T18:00:00Z,37.411,101.561,987.532,2.2,2.045,2796,30.276873,-97.83731,726
2024-08-14T00:00:00Z,48.211,94.044,988.52,3.2,3.8635,2796,30.276873,-97.83731,726
2024-08-14T12:00:00Z,51.072,95.067,990.125,2.7,3.0410000000000004,2796,30.276873,-97.83731,726
2024-08-22T18:00:00Z,30.016,108.656,986.266,8.9,12.177499999999998,2796,30.276873,-97.83731,726
2024-08-17T06:00:00Z,62.95,87.583,988.124,3.0,4.125,2796,30.276873,-97.83731,726
2024-08-10T00:00:00Z,48.444,93.117,989.581,9.5,14.703,2796,30.276873,-97.83731,726
2024-08-10T12:00:00Z,48.594,95.378,992.632,11.5,17.677999999999997,2796,30.276873,-97.83731,726
2024-08-10T18:00:00Z,39.683,101.911,990.674,15.5,22.950499999999998,2796,30.276873,-97.83731,726
2024-08-10T06:00:00Z,59.733,85.789,991.22,7.8,12.616,2796,30.276873,-97.83731,726
2024-08-16T00:00:00Z,46.25,95.543,986.99,2.5,2.4930000000000003,2796,30.276873,-97.83731,726
2024-08-16T12:00:00Z,50.122,95.761,989.61,3.7,4.6530000000000005,2796,30.276873,-97.83731,726
2024-08-09T12:00:00Z,46.311,97.106,988.781,10.4,15.5475,2796,30.276873,-97.83731,726
2024-08-21T18:00:00Z,25.183,111.494,986.194,6.6,8.535,2796,30.276873,-97.83731,726
2024-08-21T12:00:00Z,40.172,100.995,988.891,7.2,10.2925,2796,30.276873,-97.83731,726
2024-08-15T18:00:00Z,33.845,103.611,986.626,2.8,2.862,2796,30.276873,-97.83731,726
2024-08-13T18:00:00Z,36.833,101.966,988.644,3.7,4.503,2796,30.276873,-97.83731,726
2024-08-20T00:00:00Z,36.061,97.061,988.212,4.8,6.593500000000001,2796,30.276873,-97.83731,726
2024-08-20T06:00:00Z,46.311,89.322,989.024,4.7,6.9375,2796,30.276873,-97.83731,726
2024-08-20T18:00:00Z,24.472,109.778,987.495,5.0,6.147,2796,30.276873,-97.83731,726
2024-08-12T00:00:00Z,48.133,93.389,988.655,9.2,14.350000000000001,2796,30.276873,-97.83731,726
2024-08-12T18:00:00Z,37.283,102.133,987.748,5.5,7.52,2796,30.276873,-97.83731,726
2024-08-12T12:00:00Z,54.85,93.439,990.046,8.8,13.670000000000002,2796,30.276873,-97.83731,726
2024-08-11T12:00:00Z,50.745,95.2,991.316,12.6,19.756999999999998,2796,30.276873,-97.83731,726
2024-08-14T06:00:00Z,64.917,87.078,989.493,3.5,5.0255,2796,30.276873,-97.83731,726
