time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2024-09-18T00:00:00Z,43.783,93.344,983.91,7.7,11.389,2796,30.276873,-97.83731,726
2024-09-17T06:00:00Z,52.977,85.761,985.938,5.4,8.5435,2796,30.276873,-97.83731,726
2024-09-17T18:00:00Z,36.911,99.517,984.279,8.6,12.617,2796,30.276873,-97.83731,726
2024-09-17T00:00:00Z,42.35,93.928,985.951,5.6,8.0395,2796,30.276873,-97.83731,726
2024-09-17T12:00:00Z,48.206,92.328,987.227,5.9,8.905999999999999,2796,30.276873,-97.83731,726
2024-09-11T18:00:00Z,35.533,96.344,981.664,4.0,5.2345,2796,30.276873,-97.83731,726
2024-09-19T06:00:00Z,65.128,86.222,984.721,2.2,2.7670000000000003,2796,30.276873,-97.83731,726
2024-09-19T18:00:00Z,36.042,101.929,983.625,3.1,3.6805000000000003,2796,30.276873,-97.83731,726
2024-09-13T00:00:00Z,45.711,88.361,982.779,2.0,2.3465,2796,30.276873,-97.83731,726
2024-09-08T06:00:00Z,45.434,77.422,989.898,6.9,11.1155,2796,30.276873,-97.83731,726
2024-09-08T12:00:00Z,39.345,80.9,991.796,4.4,6.727,2796,30.276873,-97.83731,726
2024-09-08T00:00:00Z,35.606,86.494,989.124,7.9,12.642,2796,30.276873,-97.83731,726
2024-09-08T18:00:00Z,25.293,89.425,989.182,2.4,2.7005,2796,30.276873,-97.83731,726
2024-09-06T06:00:00Z,68.756,81.517,988.578,7.4,12.082,2796,30.276873,-97.83731,726
2024-09-06T00:00:00Z,66.461,83.761,989.022,6.5,10.4415,2796,30.276873,-97.83731,726
2024-09-14T18:00:00Z,35.072,102.316,984.401,7.3,10.23,2796,30.276873,-97.83731,726
2024-09-14T06:00:00Z,61.033,85.244,984.071,3.5,5.2170000000000005,2796,30.276873,-97.83731,726
2024-09-14T12:00:00Z,53.922,91.633,986.033,6.7,9.881499999999999,2796,30.276873,-97.83731,726
2024-09-12T18:00:00Z,32.555,101.123,981.542,2.2,2.1565,2796,30.276873,-97.83731,726
2024-09-10T06:00:00Z,44.483,75.094,988.094,2.6,3.7705,2796,30.276873,-97.83731,726
2024-09-10T18:00:00Z,34.672,95.4,984.553,5.0,7.155,2796,30.276873,-97.83731,726
2024-09-07T06:00:00Z,58.464,80.399,989.234,3.3,4.8740000000000006,2796,30.276873,-97.83731,726
2024-09-16T00:00:00Z,43.394,90.367,985.355,3.9,5.6015,2796,30.276873,-97.83731,726
2024-09-16T18:00:00Z,33.45,101.889,984.903,7.6,10.768999999999998,2796,30.276873,-97.83731,726
2024-09-15T00:00:00Z,42.233,95.211,984.346,5.3,7.3374999999999995,2796,30.276873,-97.83731,726
2024-09-15T18:00:00Z,28.745,104.383,983.817,5.9,7.7255,2796,30.276873,-97.83731,726
2024-09-15T12:00:00Z,48.839,94.972,986.465,5.0,7.042,2796,30.276873,-97.83731,726
2024-09-15T06:00:00Z,57.139,87.356,984.721,2.9,4.0855,2796,30.276873,-97.83731,726
2024-09-09T00:00:00Z,34.078,81.089,990.044,1.9,2.4779999999999998,2796,30.276873,-97.83731,726
2024-09-09T18:00:00Z,24.689,92.85,989.197,2.2,2.118,2796,30.276873,-97.83731,726
2024-09-18T12:00:00Z,55.817,91.267,985.508,3.6,4.8260000000000005,2796,30.276873,-97.83731,726
2024-09-18T06:00:00Z,62.2,85.122,984.498,2.9,4.1255,2796,30.276873,-97.83731,726
2024-09-18T18:00:00Z,38.778,100.255,982.975,2.4,2.5365,2796,30.276873,-97.83731,726
2024-09-11T00:00:00Z,46.95,89.619,984.012,4.9,7.346,2796,30.276873,-97.83731,726
2024-09-11T06:00:00Z,62.811,82.233,983.915,2.1,2.6455,2796,30.276873,-97.83731,726
2024-09-11T12:00:00Z,55.45,87.0,984.261,3.6,5.073499999999999,2796,30.276873,-97.83731,726
2024-09-19T00:00:00Z,47.661,93.689,983.525,1.9,1.7385,2796,30.276873,-97.83731,726
2024-09-19T12:00:00Z,57.7,90.889,986.265,2.7,3.3465,2796,30.276873,-97.83731,726
