time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2023-07-21T00:00:00Z,36.078,98.089,988.057,5.6,7.5665,2796,30.276873,-97.83731,726
2023-06-26T12:00:00Z,49.839,95.111,986.636,4.6,6.273,2796,30.276873,-97.83731,726
2023-07-19T06:00:00Z,58.7,87.756,990.14,6.7,10.211500000000001,2796,30.276873,-97.83731,726
2023-07-15T12:00:00Z,48.084,95.394,987.89,8.0,11.8475,2796,30.276873,-97.83731,726
2023-07-02T18:00:00Z,35.428,101.305,986.054,5.4,7.2989999999999995,2796,30.276873,-97.83731,726
2023-07-02T12:00:00Z,44.75,95.516,987.972,4.1,5.548,2796,30.276873,-97.83731,726
2023-07-02T06:00:00Z,53.139,86.406,986.713,3.3,4.859999999999999,2796,30.276873,-97.83731,726
2023-07-17T12:00:00Z,36.761,97.572,990.165,6.6,9.1985,2796,30.276873,-97.83731,726
2023-06-17T00:00:00Z,46.483,94.344,983.956,13.5,20.98,2796,30.276873,-97.83731,726
2023-06-17T18:00:00Z,46.067,99.189,983.12,28.2,36.611000000000004,2796,30.276873,-97.83731,726
2023-07-26T12:00:00Z,50.322,94.594,992.147,7.6,11.116499999999998,2796,30.276873,-97.83731,726
2023-07-26T18:00:00Z,27.878,105.267,988.558,5.9,7.501,2796,30.276873,-97.83731,726
2023-06-18T06:00:00Z,67.678,87.034,981.56,13.3,21.8425,2796,30.276873,-97.83731,726
2023-07-12T12:00:00Z,46.722,96.65,987.111,8.1,11.75,2796,30.276873,-97.83731,726
2023-07-12T06:00:00Z,60.811,86.867,986.151,5.2,7.787,2796,30.276873,-97.83731,726
2023-07-25T06:00:00Z,58.256,87.178,991.545,1.9,2.2169999999999996,2796,30.276873,-97.83731,726
2023-07-25T00:00:00Z,39.572,97.144,991.177,3.9,4.7364999999999995,2796,30.276873,-97.83731,726
2023-07-25T18:00:00Z,26.006,104.633,990.762,6.2,8.1015,2796,30.276873,-97.83731,726
2023-07-03T00:00:00Z,40.7,93.961,985.238,6.2,9.121500000000001,2796,30.276873,-97.83731,726
2023-06-21T18:00:00Z,39.811,105.083,979.641,20.7,28.28,2796,30.276873,-97.83731,726
2023-06-21T12:00:00Z,57.011,93.6,981.797,18.3,28.6175,2796,30.276873,-97.83731,726
2023-08-08T12:00:00Z,47.145,95.939,989.019,5.8,8.414,2796,30.276873,-97.83731,726
2023-07-30T12:00:00Z,38.628,98.439,992.631,4.6,6.052,2796,30.276873,-97.83731,726
2023-07-30T18:00:00Z,25.328,106.789,989.965,4.1,5.0385,2796,30.276873,-97.83731,726
2023-08-18T18:00:00Z,21.5,108.945,985.613,4.6,5.7515,2796,30.276873,-97.83731,726
2023-08-02T12:00:00Z,38.656,98.928,990.657,5.7,7.92,2796,30.276873,-97.83731,726
2023-08-17T12:00:00Z,35.156,101.517,986.688,4.0,5.0715,2796,30.276873,-97.83731,726
2023-07-24T12:00:00Z,41.172,97.033,992.271,4.3,5.8915,2796,30.276873,-97.83731,726
2023-06-13T06:00:00Z,65.469,85.398,982.547,31.4,42.83,2796,30.276873,-97.83731,726
2023-06-13T18:00:00Z,46.218,97.757,981.516,34.4,41.6555,2796,30.276873,-97.83731,726
2023-06-25T06:00:00Z,64.672,86.061,985.917,3.7,5.2855,2796,30.276873,-97.83731,726
2023-06-28T00:00:00Z,42.895,96.717,984.462,4.7,6.204000000000001,2796,30.276873,-97.83731,726
2023-08-20T18:00:00Z,23.578,109.644,987.693,9.9,13.587,2796,30.276873,-97.83731,726
2023-07-01T06:00:00Z,64.961,85.772,988.252,6.8,10.712499999999999,2796,30.276873,-97.83731,726
