time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2024-08-29T18:00:00Z,41.7,96.511,987.525,1.4,0.685,2796,30.276873,-97.83731,726
2024-08-29T06:00:00Z,64.245,80.539,989.373,1.1,0.9944999999999999,2796,30.276873,-97.83731,726
2024-09-04T06:00:00Z,70.372,81.004,988.578,11.4,19.089,2796,30.276873,-97.83731,726
2024-09-04T12:00:00Z,63.095,85.067,990.486,13.3,22.4175,2796,30.276873,-97.83731,726
2024-08-28T06:00:00Z,68.272,82.995,990.627,4.9,7.691,2796,30.276873,-97.83731,726
2024-08-28T12:00:00Z,59.955,88.522,991.413,4.5,6.5915,2796,30.276873,-97.83731,726
2024-09-05T06:00:00Z,59.816,82.0,989.822,9.8,16.3705,2796,30.276873,-97.83731,726
2024-09-05T00:00:00Z,52.911,86.745,989.922,10.6,17.855,2796,30.276873,-97.83731,726
2024-09-05T12:00:00Z,62.589,83.845,990.41,10.5,17.430500000000002,2796,30.276873,-97.83731,726
2024-08-31T06:00:00Z,59.444,85.089,988.089,3.5,5.0715,2796,30.276873,-97.83731,726
2024-08-31T12:00:00Z,52.5,91.011,989.164,4.1,5.6205,2796,30.276873,-97.83731,726
2024-09-02T06:00:00Z,62.533,85.75,986.955,2.2,2.9595000000000002,2796,30.276873,-97.83731,726
2024-09-02T12:00:00Z,61.755,86.606,988.198,3.4,4.7265,2796,30.276873,-97.83731,726
2024-09-02T18:00:00Z,45.578,93.828,986.24,3.6,4.1865000000000006,2796,30.276873,-97.83731,726
2024-08-24T12:00:00Z,54.228,92.406,992.23,6.9,10.466000000000001,2796,30.276873,-97.83731,726
2024-08-24T18:00:00Z,35.167,99.9,990.014,8.9,12.946000000000002,2796,30.276873,-97.83731,726
2024-08-25T12:00:00Z,51.033,92.775,992.704,4.1,5.564500000000001,2796,30.276873,-97.83731,726
2024-08-25T18:00:00Z,32.328,100.583,990.927,5.1,6.975,2796,30.276873,-97.83731,726
2024-08-30T18:00:00Z,42.022,96.366,987.242,3.5,4.175000000000001,2796,30.276873,-97.83731,726
2024-08-30T12:00:00Z,54.717,90.678,989.624,2.9,3.5575,2796,30.276873,-97.83731,726
2024-09-01T00:00:00Z,45.905,92.733,986.251,2.0,1.875,2796,30.276873,-97.83731,726
2024-09-01T18:00:00Z,40.528,97.106,985.61,3.1,3.6265,2796,30.276873,-97.83731,726
2024-08-26T12:00:00Z,47.133,94.561,992.863,4.7,6.584,2796,30.276873,-97.83731,726
2024-08-26T18:00:00Z,51.794,90.172,991.618,4.8,7.1935,2796,30.276873,-97.83731,726
2024-08-27T12:00:00Z,61.389,86.089,992.371,3.1,4.2940000000000005,2796,30.276873,-97.83731,726
2024-08-27T00:00:00Z,57.161,84.172,991.554,1.6,1.814,2796,30.276873,-97.83731,726
2024-08-27T18:00:00Z,46.15,93.122,990.281,2.2,2.245,2796,30.276873,-97.83731,726
2024-08-23T12:00:00Z,48.133,96.485,990.329,9.2,13.801,2796,30.276873,-97.83731,726
2024-08-23T00:00:00Z,40.2,99.55,986.71,8.0,11.493500000000001,2796,30.276873,-97.83731,726
2024-09-03T00:00:00Z,52.6,90.706,987.326,3.6,4.8055,2796,30.276873,-97.83731,726
2024-09-03T18:00:00Z,51.9,91.15,986.51,4.7,6.603,2796,30.276873,-97.83731,726
2024-09-03T12:00:00Z,60.633,86.505,988.241,6.2,9.8885,2796,30.276873,-97.83731,726
2024-09-03T06:00:00Z,60.972,86.077,987.264,5.8,9.2955,2796,30.276873,-97.83731,726
2024-08-29T00:00:00Z,59.477,84.356,989.604,0.7,0.361,2796,30.276873,-97.83731,726
2024-08-29T12:00:00Z,57.1,88.05,990.42,2.1,2.426,2796,30.276873,-97.83731,726
2024-09-04T00:00:00Z,69.028,83.097,988.956,8.2,13.499500000000001,2796,30.276873,-97.83731,726
2024-09-04T18:00:00Z,50.534,92.789,988.832,13.1,21.1335,2796,30.276873,-97.83731,726
2024-08-28T18:00:00Z,41.228,97.034,988.506,1.6,1.0735000000000001,2796,30.276873,-97.83731,726
2024-08-28T00:00:00Z,60.306,85.728,990.654,2.5,3.4429999999999996,2796,30.276873,-97.83731,726
2024-09-05T18:00:00Z,54.361,90.283,988.698,6.6,9.995999999999999,2796,30.276873,-97.83731,726
2024-08-31T18:00:00Z,40.939,96.734,985.932,2.5,2.551,2796,30.276873,-97.83731,726
