time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2023-12-27T00:00:00Z,48.922,57.911,988.546,2.8,4.2215,2796,30.276873,-97.83731,726
2023-12-17T00:00:00Z,47.906,57.895,994.85,4.5,7.3100000000000005,2796,30.276873,-97.83731,726
2024-01-16T12:00:00Z,32.1,32.944,1004.368,1.4,1.713,2796,30.276873,-97.83731,726
2024-01-05T12:00:00Z,61.75,62.344,985.209,3.4,5.0695,2796,30.276873,-97.83731,726
2024-01-13T12:00:00Z,33.115,56.044,990.411,1.3,1.326,2796,30.276873,-97.83731,726
2024-01-13T18:00:00Z,30.555,69.594,988.016,1.2,1.084,2796,30.276873,-97.83731,726
2023-12-23T06:00:00Z,71.211,69.728,992.269,11.4,19.061999999999998,2796,30.276873,-97.83731,726
2023-12-23T00:00:00Z,67.711,70.711,993.426,9.7,16.152500000000003,2796,30.276873,-97.83731,726
2024-01-11T12:00:00Z,53.878,63.1,980.858,3.8,5.7425,2796,30.276873,-97.83731,726
2024-01-07T06:00:00Z,57.35,47.756,992.509,4.1,7.239,2796,30.276873,-97.83731,726
2024-01-07T12:00:00Z,49.944,54.267,993.884,4.5,7.6105,2796,30.276873,-97.83731,726
2023-12-18T12:00:00Z,43.255,65.261,996.407,1.8,2.3120000000000003,2796,30.276873,-97.83731,726
2023-12-18T00:00:00Z,45.5,60.95,990.732,2.7,4.0685,2796,30.276873,-97.83731,726
2024-01-25T12:00:00Z,68.294,60.772,991.457,2.8,3.9625000000000004,2796,30.276873,-97.83731,726
2024-01-21T18:00:00Z,63.328,44.25,997.693,9.9,19.433500000000002,2796,30.276873,-97.83731,726
2024-01-21T06:00:00Z,31.378,46.294,1001.111,4.8,8.586500000000001,2796,30.276873,-97.83731,726
2024-01-19T00:00:00Z,38.784,64.533,989.013,5.6,9.205,2796,30.276873,-97.83731,726
2023-12-21T12:00:00Z,71.695,67.1,996.878,5.0,7.855,2796,30.276873,-97.83731,726
2024-01-12T06:00:00Z,38.922,68.85,976.928,4.9,7.6129999999999995,2796,30.276873,-97.83731,726
2024-01-12T12:00:00Z,29.789,58.044,987.333,3.5,5.1065000000000005,2796,30.276873,-97.83731,726
2023-12-25T00:00:00Z,52.794,67.127,985.293,2.3,3.2830000000000004,2796,30.276873,-97.83731,726
2023-12-25T18:00:00Z,33.905,65.372,991.373,0.7,0.357,2796,30.276873,-97.83731,726
2024-01-15T06:00:00Z,56.45,26.411,994.724,4.2,9.0015,2796,30.276873,-97.83731,726
2024-01-17T06:00:00Z,43.056,30.089,1001.097,4.0,8.506499999999999,2796,30.276873,-97.83731,726
2024-01-18T00:00:00Z,28.272,48.817,991.546,5.1,8.711,2796,30.276873,-97.83731,726
2023-12-19T06:00:00Z,55.072,49.377,996.775,1.9,2.6224999999999996,2796,30.276873,-97.83731,726
2024-01-24T18:00:00Z,69.033,63.983,988.851,4.9,7.4435,2796,30.276873,-97.83731,726
2023-12-08T18:00:00Z,55.689,77.844,982.28,4.7,7.374499999999999,2796,30.276873,-97.83731,726
2023-12-14T12:00:00Z,43.422,60.461,1001.844,7.6,12.792,2796,30.276873,-97.83731,726
2023-12-14T18:00:00Z,45.986,71.525,997.602,6.4,10.6195,2796,30.276873,-97.83731,726
2023-12-13T06:00:00Z,44.083,62.105,999.711,3.3,5.036,2796,30.276873,-97.83731,726
2023-12-13T00:00:00Z,49.222,66.578,999.362,1.6,1.8904999999999998,2796,30.276873,-97.83731,726
2023-12-13T18:00:00Z,57.789,61.078,1000.924,6.3,10.434000000000001,2796,30.276873,-97.83731,726
2023-12-12T00:00:00Z,36.772,59.005,996.351,2.1,2.9195,2796,30.276873,-97.83731,726
2024-01-22T06:00:00Z,69.55,50.244,991.816,7.4,13.4635,2796,30.276873,-97.83731,726
2023-12-30T12:00:00Z,40.4,58.733,996.286,1.0,0.9484999999999999,2796,30.276873,-97.83731,726
2023-12-30T00:00:00Z,45.739,53.228,995.129,2.3,3.388,2796,30.276873,-97.83731,726
2024-01-09T06:00:00Z,34.3,51.144,983.3,1.2,1.2825,2796,30.276873,-97.83731,726
