time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,sensor_index,latitude,longitude,altitude
2023-03-23T06:00:00Z,70.594,76.555,987.482,12.8,21.122500000000002,2796,30.276873,-97.83731,726
2023-04-02T00:00:00Z,30.923,78.791,991.043,2.0,2.3975,2796,30.276873,-97.83731,726
2023-03-27T12:00:00Z,41.683,71.867,989.767,3.6,5.369,2796,30.276873,-97.83731,726
2023-03-14T18:00:00Z,31.927,70.933,995.414,5.3,8.625,2796,30.276873,-97.83731,726
2023-03-14T00:00:00Z,33.995,66.511,993.533,2.1,2.8015,2796,30.276873,-97.83731,726
2023-03-21T18:00:00Z,73.094,73.906,987.815,2.3,3.1455,2796,30.276873,-97.83731,726
2023-02-01T06:00:00Z,62.522,39.122,999.102,5.0,9.5905,2796,30.276873,-97.83731,726
2023-03-19T06:00:00Z,45.978,56.747,1003.68,2.3,3.2305,2796,30.276873,-97.83731,726
2023-03-06T06:00:00Z,64.789,69.089,988.886,6.9,11.118,2796,30.276873,-97.83731,726
2023-02-28T12:00:00Z,44.695,74.133,985.133,9.5,15.697,2796,30.276873,-97.83731,726
2023-01-28T18:00:00Z,66.664,68.183,988.43,6.6,10.4525,2796,30.276873,-97.83731,726
2023-03-17T06:00:00Z,50.211,53.356,990.233,1.9,2.5060000000000002,2796,30.276873,-97.83731,726
2023-03-04T06:00:00Z,53.156,58.311,984.576,5.1,8.2645,2796,30.276873,-97.83731,726
2023-02-27T12:00:00Z,19.8,79.556,985.581,2.7,3.294,2796,30.276873,-97.83731,726
2023-03-24T12:00:00Z,63.561,78.628,980.957,9.1,14.739,2796,30.276873,-97.83731,726
2023-03-01T00:00:00Z,53.55,80.561,981.518,14.6,24.383000000000003,2796,30.276873,-97.83731,726
2023-03-01T06:00:00Z,67.189,76.678,981.313,22.0,33.912499999999994,2796,30.276873,-97.83731,726
2023-03-01T18:00:00Z,49.522,88.222,979.531,29.5,40.596500000000006,2796,30.276873,-97.83731,726
2023-03-16T00:00:00Z,55.728,71.172,988.996,4.1,6.327999999999999,2796,30.276873,-97.83731,726
2023-02-13T12:00:00Z,49.495,59.628,991.362,3.7,5.6850000000000005,2796,30.276873,-97.83731,726
2023-02-13T00:00:00Z,36.544,60.111,991.709,3.9,6.1895,2796,30.276873,-97.83731,726
2023-02-10T12:00:00Z,42.211,56.928,1000.601,3.4,5.0225,2796,30.276873,-97.83731,726
2023-02-10T06:00:00Z,47.789,58.544,996.953,2.6,3.8315,2796,30.276873,-97.83731,726
2023-02-07T00:00:00Z,59.989,71.978,985.634,3.3,4.999499999999999,2796,30.276873,-97.83731,726
2023-02-07T06:00:00Z,70.705,70.328,985.314,5.4,8.486,2796,30.276873,-97.83731,726
2023-02-19T18:00:00Z,31.811,82.072,993.281,4.6,7.3835,2796,30.276873,-97.83731,726
2023-02-19T06:00:00Z,57.128,57.144,996.232,6.2,10.3345,2796,30.276873,-97.83731,726
2023-02-19T12:00:00Z,51.378,67.711,996.149,4.0,6.104,2796,30.276873,-97.83731,726
2023-03-11T12:00:00Z,57.022,80.422,982.941,18.8,30.2895,2796,30.276873,-97.83731,726
2023-02-24T00:00:00Z,31.233,69.667,991.918,2.0,2.4755000000000003,2796,30.276873,-97.83731,726
2023-02-24T12:00:00Z,42.133,63.4,995.278,3.9,5.8365,2796,30.276873,-97.83731,726
2023-03-13T18:00:00Z,28.7,71.005,992.828,1.4,1.4945,2796,30.276873,-97.83731,726
2023-01-31T18:00:00Z,61.7,40.033,998.066,4.1,7.5515,2796,30.276873,-97.83731,726
2023-02-17T00:00:00Z,29.811,51.711,998.114,0.5,0.1475,2796,30.276873,-97.83731,726
2023-02-04T06:00:00Z,59.167,51.256,1003.594,6.5,10.9545,2796,30.276873,-97.83731,726
2023-03-10T12:00:00Z,57.911,66.861,993.686,5.3,8.414,2796,30.276873,-97.83731,726
2023-03-28T18:00:00Z,23.033,73.139,996.835,9.6,13.1345,2796,30.276873,-97.83731,726
2023-03-23T18:00:00Z,50.767,85.161,984.538,5.2,8.144,2796,30.276873,-97.83731,726
2023-02-22T06:00:00Z,62.328,76.044,974.76,13.6,22.6205,2796,30.276873,-97.83731,726
2023-03-27T06:00:00Z,48.394,72.567,986.356,5.4,8.5615,2796,30.276873,-97.83731,726
2023-03-19T12:00:00Z,35.672,57.095,1006.355,2.8,4.1145,2796,30.276873,-97.83731,726
2023-03-29T18:00:00Z,36.85,76.072,992.226,7.4,12.246500000000001,2796,30.276873,-97.83731,726
2023-03-06T00:00:00Z,45.589,75.544,988.312,3.9,6.08,2796,30.276873,-97.83731,726
2023-03-18T00:00:00Z,27.738,59.272,994.209,14.0,16.721,2796,30.276873,-97.83731,726
2023-03-04T18:00:00Z,25.172,86.478,986.349,2.4,3.2085,2796,30.276873,-97.83731,726
2023-03-07T00:00:00Z,53.795,78.578,987.521,15.4,23.996000000000002,2796,30.276873,-97.83731,726
2023-03-09T18:00:00Z,38.989,89.8,987.378,16.8,27.587,2796,30.276873,-97.83731,726
2023-03-09T00:00:00Z,54.539,76.995,989.562,11.1,18.412,2796,30.276873,-97.83731,726
2023-03-03T06:00:00Z,32.906,61.117,977.45,2.0,2.4685,2796,30.276873,-97.83731,726
2023-02-13T18:00:00Z,44.645,73.611,986.417,2.1,2.8155,2796,30.276873,-97.83731,726
2023-02-08T00:00:00Z,66.867,66.911,988.817,1.9,2.4779999999999998,2796,30.276873,-97.83731,726
2023-01-30T18:00:00Z,61.478,40.722,995.862,3.8,6.578,2796,30.276873,-97.83731,726
2023-01-30T12:00:00Z,60.972,41.117,996.991,7.1,13.689,2796,30.276873,-97.83731,726
2023-01-29T06:00:00Z,72.906,70.633,987.941,9.7,15.751999999999999,2796,30.276873,-97.83731,726
2023-02-20T06:00:00Z,61.622,69.217,992.442,5.1,8.0965,2796,30.276873,-97.83731,726
2023-03-31T06:00:00Z,69.645,76.517,984.542,7.3,11.586,2796,30.276873,-97.83731,726
2023-02-05T00:00:00Z,54.25,60.383,996.643,16.0,26.502000000000002,2796,30.276873,-97.83731,726
2023-03-08T06:00:00Z,67.861,75.828,989.208,18.5,30.022,2796,30.276873,-97.83731,726
2023-02-15T18:00:00Z,50.072,82.322,978.549,12.4,20.631999999999998,2796,30.276873,-97.83731,726
2023-02-24T18:00:00Z,49.316,63.033,995.372,7.1,11.2915,2796,30.276873,-97.83731,726
2023-02-11T18:00:00Z,23.072,67.178,998.248,1.2,1.1535,2796,30.276873,-97.83731,726
2023-02-11T06:00:00Z,45.305,44.917,1000.482,1.0,0.9635,2796,30.276873,-97.83731,726
2023-01-31T12:00:00Z,61.674,38.922,998.305,3.0,5.0995,2796,30.276873,-97.83731,726
2023-01-31T00:00:00Z,62.185,39.371,996.962,6.2,12.24,2796,30.276873,-97.83731,726
2023-03-15T00:00:00Z,44.339,64.544,996.378,5.5,8.9215,2796,30.276873,-97.83731,726
2023-01-26T12:00:00Z,43.623,55.228,1003.047,2.5,3.4885,2796,30.276873,-97.83731,726
2023-01-26T18:00:00Z,25.876,66.277,1000.788,1.5,1.7770000000000001,2796,30.276873,-97.83731,726
2023-03-10T00:00:00Z,49.45,82.267,988.836,14.3,23.869999999999997,2796,30.276873,-97.83731,726
2023-03-28T06:00:00Z,43.089,72.85,992.344,4.3,6.843999999999999,2796,30.276873,-97.83731,726
2023-03-28T00:00:00Z,43.672,79.539,989.5,7.0,11.4145,2796,30.276873,-97.83731,726
2023-01-24T06:00:00Z,55.372,53.022,988.26,4.8,8.038499999999999,2796,30.276873,-97.83731,726
2023-03-23T00:00:00Z,65.211,77.439,988.234,6.6,10.599499999999999,2796,30.276873,-97.83731,726
2023-01-27T06:00:00Z,53.422,42.444,999.916,4.1,7.448,2796,30.276873,-97.83731,726
2023-01-27T18:00:00Z,34.5,61.795,996.639,4.2,6.534,2796,30.276873,-97.83731,726
2023-03-21T00:00:00Z,64.211,58.0,992.355,3.7,5.8025,2796,30.276873,-97.83731,726
2023-04-01T18:00:00Z,16.667,86.539,991.993,1.0,0.739,2796,30.276873,-97.83731,726
2023-03-19T18:00:00Z,23.0,66.939,1002.397,4.7,7.364,2796,30.276873,-97.83731,726
2023-03-29T12:00:00Z,39.922,67.005,995.663,6.3,10.2945,2796,30.276873,-97.83731,726
2023-03-26T12:00:00Z,45.983,73.039,983.897,6.9,11.1245,2796,30.276873,-97.83731,726
2023-02-28T00:00:00Z,29.867,72.094,983.667,1.4,1.524,2796,30.276873,-97.83731,726
2023-02-28T06:00:00Z,44.995,64.761,983.94,4.5,6.8185,2796,30.276873,-97.83731,726
2023-02-25T18:00:00Z,49.928,69.623,994.751,9.3,14.976500000000001,2796,30.276873,-97.83731,726
2023-03-22T00:00:00Z,75.022,73.539,988.687,2.8,4.032,2796,30.276873,-97.83731,726
2023-03-25T06:00:00Z,45.046,61.63,983.941,1.1,1.0045,2796,30.276873,-97.83731,726
2023-02-14T00:00:00Z,62.489,68.494,983.341,2.2,2.927,2796,30.276873,-97.83731,726
2023-02-14T12:00:00Z,54.976,76.546,980.064,3.7,5.4725,2796,30.276873,-97.83731,726
2023-02-12T18:00:00Z,21.256,73.061,992.384,1.8,2.2535,2796,30.276873,-97.83731,726
2023-02-18T12:00:00Z,44.272,46.384,1003.578,3.9,6.8985,2796,30.276873,-97.83731,726
